id,match_id,event_id,minute,second,team_id,expanded_minute,player_id,x,y,end_x,end_y,qualifiers,satisfied_events_types,is_touch,blocked_x,blocked_y,goal_mouth_z,goal_mouth_y,is_shot,related_event_id,related_player_id,card_type,is_goal,type,outcome_type,period,shirt_no,name,position,is_first_eleven
2780429977,1835055,513,41,55,87,41,423440,73,89.3,74.5,74.8,"[{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""74.5""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""4.87""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""74.8""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""10.0""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Center""},{""type"":{""value"":178,""displayName"":""StandingSave""}}]","[91,119,117,30,205,36,38,217,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,27,Andrea Cambiaso,DL,true
2780429993,1835055,514,41,57,87,41,494525,74.6,74.1,78,67.8,"[{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""67.8""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""78.0""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""5.41""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""5.6""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Center""},{""type"":{""value"":178,""displayName"":""StandingSave""}}]","[91,119,117,30,205,36,38,217,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,10,Kenan Yildiz,AML,true
2780430045,1835055,515,41,58,87,41,315369,78,67.8,98.8,81.7,"[{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Left""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""81.7""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""98.8""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""0.41""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""23.8""},{""type"":{""value"":178,""displayName"":""StandingSave""}}]","[91,120,29,36,37,217,218]",true,,,,,false,,,false,false,Pass,Unsuccessful,FirstHalf,9,Dusan Vlahovic,FW,true
2780430049,1835055,516,42,1,87,42,494525,97.6,81.8,,,"[{""type"":{""value"":233,""displayName"":""OppositeRelatedEvent""},""value"":""291""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Left""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":286,""displayName"":""Offensive""}},{""type"":{""value"":13,""displayName"":""Foul""}}]",[64],false,,,,,false,,,false,false,Foul,Unsuccessful,FirstHalf,10,Kenan Yildiz,AML,true
2780430051,1835055,291,42,1,78,42,423508,2.4,18.2,,,"[{""type"":{""value"":233,""displayName"":""OppositeRelatedEvent""},""value"":""516""},{""type"":{""value"":13,""displayName"":""Foul""}},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":285,""displayName"":""Defensive""}}]","[91,63]",true,,,,,false,,,false,false,Foul,Successful,FirstHalf,19,Nadir Zortea,MR,true
2780430205,1835055,292,42,14,78,42,318432,1,19.5,4.5,34.5,"[{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""34.5""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""4.5""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""1.22""},{""type"":{""value"":5,""displayName"":""FreekickTaken""}},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""10.8""},{""type"":{""value"":178,""displayName"":""StandingSave""}}]","[91,117,30,132,36,37,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,26,Yerry Mina,DC,true
2780430231,1835055,293,42,22,78,42,362780,11.1,47.9,20.6,71.9,"[{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""1.02""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""20.6""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""19.1""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""71.9""}]","[91,117,30,36,37,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,25,Elia Caprile,GK,true
2780430241,1835055,294,42,26,78,42,255292,31.8,74.8,30,94.6,"[{""type"":{""value"":212,""displayName"":""Length""},""value"":""13.6""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""30.0""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""1.71""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""94.6""}]","[91,117,30,35,37,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,6,Sebastiano Luperto,DC,true
2780430267,1835055,295,42,28,78,42,343559,30,94.6,27.6,65.8,"[{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":212,""displayName"":""Length""},""value"":""19.7""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""27.6""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""4.58""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""65.8""}]","[91,117,30,35,38,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,3,Tommaso Augello,DL,true
2780430329,1835055,296,42,31,78,42,444134,27.6,65.8,31.3,39,"[{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""39.0""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""31.3""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""18.6""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""4.92""},{""type"":{""value"":178,""displayName"":""StandingSave""}}]","[91,117,30,36,38,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,29,Antoine Makoumbou,MC,true
2780430429,1835055,297,42,35,78,42,318432,35.9,39.8,45.9,47.6,"[{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""11.8""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""47.6""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""45.9""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""0.47""}]","[91,117,30,36,37,216,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,26,Yerry Mina,DC,true
2780430447,1835055,298,42,43,78,42,444134,69.7,55.6,81.3,95.5,"[{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Left""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""1.15""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""95.5""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""81.3""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":212,""displayName"":""Length""},""value"":""29.7""}]","[91,119,117,30,205,36,37,217,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,29,Antoine Makoumbou,MC,true
2780430491,1835055,299,42,45,78,42,343559,80.8,96.4,75.6,84.7,"[{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Left""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""84.7""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""9.6""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""4.11""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""75.6""}]","[91,119,117,30,205,35,38,217,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,3,Tommaso Augello,DL,true
2780430503,1835055,300,42,48,78,42,444134,74.6,84.1,74.4,68.2,"[{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Center""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""10.8""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""68.2""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""4.69""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""74.4""}]","[91,119,117,30,205,35,38,217,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,29,Antoine Makoumbou,MC,true
2780430515,1835055,301,42,49,78,42,130368,74.4,68.2,73.9,91.9,"[{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""91.9""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""73.9""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""1.60""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Left""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""16.1""},{""type"":{""value"":178,""displayName"":""StandingSave""}}]","[91,119,117,30,205,35,37,217,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,14,Alessandro Deiola,MC,true
2780430535,1835055,302,42,51,78,42,444134,73.9,91.9,81,96.4,"[{""type"":{""value"":213,""displayName"":""Angle""},""value"":""0.39""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""96.4""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""81.0""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""8.1""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Left""}]","[91,119,117,30,205,36,37,217,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,29,Antoine Makoumbou,MC,true
2780430573,1835055,303,42,53,78,42,343559,81,96.4,69.3,91.5,"[{""type"":{""value"":212,""displayName"":""Length""},""value"":""12.7""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Left""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""3.41""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""91.5""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""69.3""}]","[91,119,117,30,205,35,38,217,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,3,Tommaso Augello,DL,true
2780430637,1835055,304,42,55,78,42,444134,67.6,83.4,55.9,49.1,"[{""type"":{""value"":212,""displayName"":""Length""},""value"":""26.4""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""55.9""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""49.1""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""4.23""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Center""},{""type"":{""value"":178,""displayName"":""StandingSave""}}]","[91,119,117,30,35,38,216,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,29,Antoine Makoumbou,MC,true
2780430679,1835055,305,43,3,78,43,318432,54.5,34.7,65.5,25.2,"[{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""25.2""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""65.5""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Center""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""5.77""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":212,""displayName"":""Length""},""value"":""13.2""}]","[91,119,117,30,36,38,216,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,26,Yerry Mina,DC,true
2780430707,1835055,306,43,5,78,43,356176,65.5,23.2,83.1,14.1,"[{""type"":{""value"":212,""displayName"":""Length""},""value"":""19.5""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""83.1""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Right""},{""type"":{""value"":155,""displayName"":""Chipped""}},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""5.96""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""14.1""},{""type"":{""value"":178,""displayName"":""StandingSave""}}]","[91,119,117,30,124,205,36,38,217,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,8,Michel Adopo,MC,true
2780430709,1835055,307,43,9,78,43,371396,85,25.4,,,"[{""type"":{""value"":15,""displayName"":""Head""}},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Center""}]","[91,69]",true,,,,,false,,,false,false,BallTouch,Unsuccessful,FirstHalf,28,Gabriele Zappa,DR,true
2780430723,1835055,517,43,10,87,43,332419,10.1,67.2,36.1,90,"[{""type"":{""value"":212,""displayName"":""Length""},""value"":""31.4""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""36.1""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""0.52""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""90.0""}]","[91,94,95,216]",true,,,,,false,,,false,false,Clearance,Successful,FirstHalf,6,Lloyd Kelly,DC,true
2780430769,1835055,308,43,15,78,43,356176,66.4,9.9,51.6,15.1,"[{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""51.6""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Right""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""2.92""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""15.1""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":212,""displayName"":""Length""},""value"":""15.9""}]","[91,119,117,30,35,37,216,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,8,Michel Adopo,MC,true
2780430795,1835055,309,43,18,78,43,318432,51,14.1,53.4,1.9,"[{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""1.9""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Right""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""5.01""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""53.4""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""8.7""},{""type"":{""value"":178,""displayName"":""StandingSave""}}]","[91,119,117,30,36,38,216,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,26,Yerry Mina,DC,true
2780430837,1835055,310,43,20,78,43,356176,53.4,1.9,93.9,8.8,"[{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Right""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""0.11""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""93.9""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""8.8""},{""type"":{""value"":1,""displayName"":""Longball""}},{""type"":{""value"":212,""displayName"":""Length""},""value"":""42.8""}]","[91,120,128,36,37,217,218]",true,,,,,false,,,false,false,Pass,Unsuccessful,FirstHalf,8,Michel Adopo,MC,true
2780430857,1835055,519,43,24,87,43,332419,9.4,88.9,,,[],[93],false,,,,,false,,,false,false,BallRecovery,Successful,FirstHalf,6,Lloyd Kelly,DC,true
2780430909,1835055,520,43,26,87,43,332419,10.4,95.1,20.2,91.4,"[{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""91.4""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""10.6""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""6.04""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""20.2""}]","[91,117,30,36,38,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,6,Lloyd Kelly,DC,true
2780430943,1835055,521,43,31,87,43,494525,15.1,85.6,5.4,89.6,"[{""type"":{""value"":213,""displayName"":""Angle""},""value"":""2.88""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""89.6""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""5.4""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""10.5""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""}]","[91,117,30,35,37,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,10,Kenan Yildiz,AML,true
2780430967,1835055,522,43,33,87,43,332419,5.4,88.9,28.8,91.7,"[{""type"":{""value"":212,""displayName"":""Length""},""value"":""24.6""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""91.7""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""28.8""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""0.08""}]","[91,117,30,36,37,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,6,Lloyd Kelly,DC,true
2780430987,1835055,523,43,37,87,43,338275,26.8,94.5,12.8,96.5,"[{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""3.05""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""96.5""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":212,""displayName"":""Length""},""value"":""14.8""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""12.8""}]","[91,117,30,35,37,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,16,Weston McKennie,AMC,true
2780431019,1835055,524,43,39,87,43,494525,12.8,96.5,22.9,88.3,"[{""type"":{""value"":213,""displayName"":""Angle""},""value"":""5.80""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":212,""displayName"":""Length""},""value"":""12.0""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""22.9""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""88.3""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""}]","[91,117,30,36,38,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,10,Kenan Yildiz,AML,true
2780431047,1835055,525,43,41,87,43,343308,22.9,88.3,25.3,97.7,"[{""type"":{""value"":212,""displayName"":""Length""},""value"":""6.9""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""97.7""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""25.3""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""1.20""},{""type"":{""value"":178,""displayName"":""StandingSave""}}]","[91,117,30,36,37,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,8,Teun Koopmeiners,DMC,true
2780431059,1835055,526,43,42,87,43,338275,25.3,97.7,34.9,97.4,"[{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""34.9""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""6.26""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""97.4""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":212,""displayName"":""Length""},""value"":""10.1""}]","[91,118,120,29,36,38,216,218]",true,,,,,false,,,false,false,Pass,Unsuccessful,FirstHalf,16,Weston McKennie,AMC,true
2780431091,1835055,311,43,43,78,43,318432,66,3.6,,,[],[93],false,,,,,false,,,false,false,BallRecovery,Successful,FirstHalf,26,Yerry Mina,DC,true
2780431099,1835055,312,43,44,78,43,318432,66,3.6,,,"[{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Right""},{""type"":{""value"":178,""displayName"":""StandingSave""}}]",[91],true,,,,,false,,,false,false,BallTouch,Successful,FirstHalf,26,Yerry Mina,DC,true
2780431163,1835055,313,43,47,78,43,444134,69.6,11.1,69.3,40.2,"[{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""69.3""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""40.2""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Center""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""1.59""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""19.8""}]","[91,120,29,35,37,217,218]",true,,,,,false,,,false,false,Pass,Unsuccessful,FirstHalf,29,Antoine Makoumbou,MC,true
2780431167,1835055,527,43,50,87,43,409221,31,44.5,,,[],[93],false,,,,,false,,,false,false,BallRecovery,Successful,FirstHalf,7,Francisco Conceicao,AMR,true
2780431203,1835055,528,43,52,87,43,409221,30.9,44.5,20.6,48.8,"[{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""48.8""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""2.88""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""11.2""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""20.6""},{""type"":{""value"":178,""displayName"":""StandingSave""}}]","[91,117,30,35,37,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,7,Francisco Conceicao,AMR,true
2780431213,1835055,529,43,53,87,43,439909,20.6,48.8,28,57.2,"[{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""28.0""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""9.6""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""57.2""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""0.63""}]","[91,117,30,36,37,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,4,Federico Gatti,DC,true
2780431253,1835055,530,43,55,87,43,273539,28,57.2,15.5,69.7,"[{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""69.7""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""15.6""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""2.57""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""15.5""}]","[91,117,30,35,37,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,5,Manuel Locatelli,DMC,true
2780431265,1835055,531,43,58,87,43,332419,15.5,69.7,27.7,68.7,"[{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""6.23""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""68.7""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""12.8""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""27.7""}]","[91,117,30,36,38,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,6,Lloyd Kelly,DC,true
2780431273,1835055,532,43,58,87,43,423440,27.7,68.7,28.1,53.3,"[{""type"":{""value"":212,""displayName"":""Length""},""value"":""10.5""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""28.1""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""53.3""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""4.75""}]","[91,117,30,36,38,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,27,Andrea Cambiaso,DL,true
2780431283,1835055,533,43,59,87,43,273539,28.1,53.3,36.5,67.9,"[{""type"":{""value"":213,""displayName"":""Angle""},""value"":""0.84""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""67.9""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""36.5""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""13.3""}]","[91,117,30,36,37,216,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,5,Manuel Locatelli,DMC,true
2780431291,1835055,534,44,1,87,44,338275,36.5,67.9,23.6,69,"[{""type"":{""value"":213,""displayName"":""Angle""},""value"":""3.09""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""13.6""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""23.6""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""69.0""},{""type"":{""value"":178,""displayName"":""StandingSave""}}]","[91,117,30,35,37,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,16,Weston McKennie,AMC,true
2780431319,1835055,535,44,3,87,44,332419,23.6,69,27.4,77.6,"[{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""77.6""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""0.97""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""7.1""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""27.4""}]","[91,117,30,36,37,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,6,Lloyd Kelly,DC,true
2780431349,1835055,536,44,7,87,44,338275,25,64.3,6.8,46,"[{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""6.8""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""46.0""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""3.72""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""22.8""},{""type"":{""value"":178,""displayName"":""StandingSave""}}]","[91,117,30,35,38,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,16,Weston McKennie,AMC,true
2780431361,1835055,537,44,9,87,44,319696,6.8,45.8,19.4,80.2,"[{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""80.2""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":212,""displayName"":""Length""},""value"":""26.9""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""19.4""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""1.06""}]","[91,117,30,36,37,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,29,Michele Di Gregorio,GK,true
2780431417,1835055,538,44,12,87,44,332419,19.4,80.2,30.4,96.2,"[{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""96.2""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""0.76""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""30.4""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":212,""displayName"":""Length""},""value"":""15.9""}]","[91,117,30,36,37,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,6,Lloyd Kelly,DC,true
2780431501,1835055,539,44,17,87,44,343308,31.3,92.7,23.8,74.7,"[{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""74.7""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""4.14""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""14.6""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""23.8""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""}]","[91,117,30,35,38,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,8,Teun Koopmeiners,DMC,true
